timestamp,y_true,yhat,z_resid,silver_label
2020-05-15 10:00:00+00:00,61683.0,60542.51529843587,0.13043899158602126,0
2020-05-20 13:00:00+00:00,57025.0,57037.171814972506,-0.05606424918305582,0
2020-05-25 05:00:00+00:00,56471.0,42711.693913911215,2.9891377134991512,1
2020-05-25 08:00:00+00:00,62761.0,50799.40519304861,2.5866673906879556,1
2020-05-25 09:00:00+00:00,65569.0,52770.96909426496,2.7592595473866965,1
2020-05-25 11:00:00+00:00,63634.0,50772.26179790966,2.7595888985187718,1
2020-05-25 13:00:00+00:00,60210.0,47870.210732054045,2.652680805695121,1
2020-06-16 19:00:00+00:00,51810.0,50824.55176424173,0.13659875589184622,0
2020-06-18 11:00:00+00:00,62562.0,59887.42009196208,0.5070706911773737,0
2020-06-19 19:00:00+00:00,49539.0,49062.14176792544,0.020163791514898017,0
