timestamp,y_true,yhat,z_resid,silver_label
2020-06-01 16:00:00+00:00,38665.0,37872.78908991018,0.6653355300715019,0
2020-06-02 08:00:00+00:00,47875.0,41443.1835834856,2.765347631255351,1
2020-06-02 13:00:00+00:00,47996.0,41512.950099571884,2.6194961332062285,1
2020-06-02 14:00:00+00:00,46757.0,40204.05338150098,2.611907107886517,1
2020-06-06 00:00:00+00:00,36467.0,37069.50077290385,-0.07029138332969502,0
2020-06-08 05:00:00+00:00,41517.0,34553.84713266104,2.612567858161342,1
2020-06-15 06:00:00+00:00,45033.0,37269.56622130825,2.7811570620449766,1
2020-06-22 05:00:00+00:00,41969.0,34336.47103403115,2.809494465225429,1
2020-06-23 10:00:00+00:00,52036.0,51591.756361291365,0.36793266925580265,0
2020-07-01 11:00:00+00:00,52218.0,50138.13462861301,0.8210551995706047,0
